topic,x,y,topics,cluster,Freq
140,-1.240014290011378,0.9392712771395997,1,1,3.7
35,0.4883069018600018,3.753798722769094,2,1,3.197010372723445
108,2.91345911640096,0.2574805402287112,3,1,1.8989579624553166
142,-1.0427775397813217,-2.753114866615847,4,1,1.6251740207339407
13,-0.32163732110711724,1.538661312487349,5,1,1.5606691099662116
64,-3.04179675592739,-2.1250350398192124,6,1,1.4745859228988871
144,1.0823238070817767,1.1628362817824422,7,1,1.452946410794516
77,1.4425936936631707,-0.131082620635712,8,1,1.4354397832396224
123,-1.1771218565060717,-2.2771409808373906,9,1,1.368147829365993
53,1.1071710981684142,-1.0055134223727176,10,1,1.35666570548494
91,1.721911567224076,-0.22094869527384894,11,1,1.35666570548494
16,0.14732838128842585,0.7115392934602203,12,1,1.3146513070196468
132,0.1656095018706697,0.555822134110809,13,1,1.3075417059614318
110,0.3682823165451126,0.3000046111257619,14,1,1.3004003887384377
63,-1.5932966699373865,0.9369575665350222,15,1,1.295621679395846
80,-4.531562073942829,-0.005428257302187394,16,1,1.2836115505214332
160,1.4772982116393012,0.17321758386660044,17,1,1.2445489601820832
65,0.9643210768162555,-0.6487452444987696,18,1,1.1865911787765249
42,-0.8629225654475713,-1.4493689886196093,19,1,1.1762782533550957
162,0.8806978214255006,0.9629556679116071,20,1,1.1606717170890433
167,-0.7891693542463704,0.576869880718791,21,1,1.115514641700893
12,0.7958796660524253,1.844246697583924,22,1,1.1101065210436019
82,-1.3827622165608446,1.9001302352528031,23,1,1.1101065210436019
188,1.852242511730085,-0.796107715675821,24,1,1.085507499202961
51,1.4059634858963508,1.283862243682732,25,1,1.0263277389564462
56,0.8913760478627607,-0.7936329355157552,26,1,1.0147518720586943
135,0.6352720586214646,0.005994359548262431,27,1,1.0147518720586943
156,0.21355581297645151,0.18835129373709023,28,1,1.0147518720586943
150,-0.676110009004174,-2.221862938650075,29,1,1.0089253510596163
22,1.0916082323456446,-0.4408906341542348,30,1,1.0030726430534649
2,-2.616879216197485,0.5587354313993228,31,1,0.9853537930123548
85,0.3011033272881097,-0.45552787274915335,32,1,0.982376724054749
149,-1.0474744278799542,0.4817544586206437,33,1,0.9552637102964308
4,1.0200338726538807,0.1547145453933327,34,1,0.9491582492601849
90,-1.3399966908247818,0.7084291623562473,35,1,0.9460942400616275
164,1.3332274201242222,0.39516350911278453,36,1,0.9460942400616275
117,3.163447395995914,-1.281576837811197,37,1,0.9181694835246605
75,1.1045875886257086,-0.8240370035003108,38,1,0.9087170758539178
10,0.25213161453189453,0.156437398276153,39,1,0.899189744658788
37,0.28725014764053997,1.7699449713980142,40,1,0.8959970071113839
112,-4.04901839068242,-0.09057012445464427,41,1,0.8959970071113839
129,-0.9440842154735802,2.926900962808922,42,1,0.8895856795614159
184,-1.1948424589675113,2.5354270387416213,43,1,0.8766576272483098
44,-0.6672009006450699,-3.714782322442078,44,1,0.8668670516379677
145,-1.5644905428959293,0.6252864581168216,45,1,0.860293839297736
198,-2.2006194691995455,2.726423434968115,46,1,0.8569931474720327
86,-0.45948424940429616,0.5041776534061183,47,1,0.853682957193677
25,0.8706894799005263,-0.2516371397226948,48,1,0.8503631859860987
141,0.6478220609243001,0.7090321208098153,49,1,0.8470337501721774
94,-2.3113005540070892,-1.247660681979959,50,1,0.8403455438657665
148,1.3814207313561384,0.6899343769223317,51,1,0.8336176438948548
200,1.3653396537505038,0.26408491772748977,52,1,0.8302385861133887
104,-3.1438959644822106,-1.8346703813635639,53,1,0.8200398802860269
159,0.8948647193077136,0.13336386696913125,54,1,0.816619486735328
27,-0.9757525429225261,3.600402647632076,55,1,0.8097468814847164
41,3.4563686273955145,0.3535231373407661,56,1,0.8062944709165456
105,1.5014126474162788,-0.6264181274796874,57,1,0.8062944709165456
199,-0.6559484485202174,-1.987233054734168,58,1,0.7993569249383472
158,-2.4303981101691714,3.8518519784315144,59,1,0.7958715810845842
163,1.214704240735834,-0.10988783704119255,60,1,0.7923750482396474
118,-1.2213660477935702,-1.6388648980796379,61,1,0.7853479799851069
151,2.400414275280742,-0.33756754843693465,62,1,0.7853479799851069
32,-2.5665272827359367,-2.3849619337156645,63,1,0.7747206905743691
5,0.3318212649986522,0.5306011202869342,64,1,0.760384251432221
76,-2.935977798446756,-1.0917752899714297,65,1,0.760384251432221
1,1.2577847562426547,-0.6970697333753242,66,1,0.7567695586492507
130,1.4975439766462488,-0.024426766470277823,67,1,0.7567695586492507
126,0.42689179405519834,-0.8031439284979374,68,1,0.7495025845007097
24,1.819809450903578,0.4073556409201425,69,1,0.7458500402699388
122,-0.028169901697260344,0.005917160340257099,70,1,0.7458500402699388
62,1.2178839609827976,0.30403997333523824,71,1,0.7421846121652511
106,1.5573253865352945,-0.020606504575554616,72,1,0.7421846121652511
79,-1.4658865973467228,0.6930987925256534,73,1,0.7385061628785528
34,1.3991528691147015,-0.3071104465082058,74,1,0.7311096391829317
155,0.8544066600949174,-1.9863739469124433,75,1,0.727391277626086
138,-0.5626047037040357,0.5112699118122058,76,1,0.712380359007555
187,-3.2252148431735077,-2.2962851511220568,77,1,0.7085924888686814
120,0.6254088502425483,0.49072094607702343,78,1,0.7009734575484923
128,0.8725355076214868,0.5138220292684323,79,1,0.6932955893882624
18,-4.3919291170383,-0.3584331477562975,80,1,0.6894341609557566
84,-1.2145320525053611,-1.1888703911239964,81,1,0.6894341609557566
121,1.9682641851083005,-0.021906031468617755,82,1,0.6894341609557566
181,-0.1803848826365277,0.5639900873149031,83,1,0.6894341609557566
17,1.6907861626428027,0.22971851295335682,84,1,0.67383428549798
7,-1.3510681005563172,1.2377438949627877,85,1,0.6698948398982023
39,-2.4975378997377318,-0.5554377136928484,86,1,0.6698948398982023
192,-1.2551118446717398,-1.5186814002570286,87,1,0.6539732403297354
52,-0.5346364210871313,-1.8080739257309755,88,1,0.6459112313378412
69,0.42050825033129396,0.5255318383840626,89,1,0.6418541634695356
134,0.9947692852373418,0.9589773228369107,90,1,0.6418541634695356
19,-1.999194795206291,3.172542983210819,91,1,0.6377794174944086
23,-0.00458720886048323,-1.3257455957220843,92,1,0.6377794174944086
71,-1.9095768446359285,1.3602789857008144,93,1,0.6336867602889744
175,3.9393121769878703,-0.45631912723325163,94,1,0.6254467536852792
20,-0.34629472931534006,-2.3068417549249323,95,1,0.6212989115397864
59,-0.4290616314276226,0.092912317056025,96,1,0.6212989115397864
49,-0.368660645796498,1.19951869356626,97,1,0.608740954019222
3,-3.0865010031397415,-2.81423059389399,98,1,0.6045159352727254
45,0.5219246996343259,-0.3981207311831385,99,1,0.6002709397440975
100,-1.2889617281964385,-2.493629280882418,100,1,0.6002709397440975
189,-0.08386213704425088,-0.031306820352012835,101,1,0.6002709397440975
194,1.7275419574188984,-0.0834045700174057,102,1,0.5960056813615424
176,-0.497673510634172,0.10210933425016065,103,1,0.5917198671596914
6,-0.9743828066751272,-1.4752479385207105,104,1,0.5830853635493933
153,-2.468378378915952,-1.9920725394399024,105,1,0.5830853635493933
169,1.94076408368046,-1.6467602503768044,106,1,0.5830853635493933
28,0.5552305203102381,1.181040721646543,107,1,0.5743649381310226
38,-2.100538222408261,3.2229976772733884,108,1,0.5655559736645006
178,0.27251977826812984,0.5279555996093003,109,1,0.5655559736645006
115,2.3757708493888416,-1.0617452470076456,110,1,0.5611174345818427
47,-4.216084042920754,-0.42109573977849596,111,1,0.5566557172765987
116,-2.8919493804526137,-0.5969123326651712,112,1,0.5566557172765987
146,-1.2049294990259418,-0.9986993726460063,113,1,0.5521704547985341
183,1.1826640553606804,0.6772308129018444,114,1,0.547661270411594
92,-0.9386107218026492,-2.3493593254236775,115,1,0.5431277772246033
72,-2.66684363392775,4.872313523812515,116,1,0.5385695778038527
143,0.20681420630563654,2.9140123218652447,117,1,0.5385695778038527
161,-1.6287247270611218,-3.158457367612553,118,1,0.5385695778038527
102,0.3860164029299059,-0.21319181522275968,119,1,0.5339862637664716
70,2.3207530086560246,-0.3041410316959483,120,1,0.5293774153534125
109,-0.31914670838328113,0.3246309741732841,121,1,0.5293774153534125
40,1.3933136383383773,-2.5182752915745366,122,1,0.5247426009807823
196,0.7483751288437709,1.026664127297795,123,1,0.5247426009807823
67,-0.8020664297323845,0.6574619121636615,124,1,0.5200813767681605
179,0.5609705532398007,0.13865513446815053,125,1,0.5200813767681605
180,1.415384049833042,-0.21171260893878913,126,1,0.5200813767681605
93,3.0353283442085703,0.6888870099707568,127,1,0.5153932860424508
54,-0.694229836202529,1.8069918531940727,128,1,0.5106778588156922
61,0.6216561373200095,2.5060722224469654,129,1,0.5059346112351388
152,-3.8100181837411933,-1.265265471849395,130,1,0.5059346112351388
182,-0.16197928098968842,-0.7635991722209673,131,1,0.5059346112351388
97,-2.1044626108605473,-1.0878521002506687,132,1,0.496362646769414
166,-0.35810300943183715,0.2259256103048949,133,1,0.496362646769414
29,-0.5063357480671938,0.5233349811340324,134,1,0.48667322170278565
57,2.0008717578946342,0.14149133091239943,135,1,0.48667322170278565
191,1.0423686499744667,0.4713090045763879,136,1,0.48667322170278565
60,1.2291749843905246,-0.3430529363617414,137,1,0.48178308690618205
81,-0.17455401552630262,1.7851245084972012,138,1,0.48178308690618205
125,0.5886939799603155,0.06864165274270377,139,1,0.48178308690618205
66,-2.516319138469571,2.12124925362813,140,1,0.47686190269885187
111,-2.7277832440939935,4.458939751749891,141,1,0.47190907002611854
73,1.0691825908626869,-2.8788513932456388,142,1,0.4669239703186975
114,1.5517106131581782,-1.226661110493477,143,1,0.46190596459094463
168,-0.3711813392164955,-3.419296261048053,144,1,0.46190596459094463
190,2.7264143800115406,2.2021121663423786,145,1,0.46190596459094463
9,0.43869868479190904,-0.23023295728828366,146,1,0.45685439248481224
89,-0.22788787305500538,-1.8452719729508058,147,1,0.45685439248481224
55,3.099078022366289,-0.2693180758414993,148,1,0.4466477946941312
99,0.2510975644125857,-0.4535793065232012,149,1,0.4466477946941312
136,-0.18765434296375808,-2.569706657897146,150,1,0.4466477946941312
147,1.371118025555082,-1.5179158405604158,151,1,0.4466477946941312
14,1.1399394775067524,0.20622059045894187,152,1,0.44149133198341656
48,-2.406920064283917,-2.983972381607769,153,1,0.44149133198341656
98,1.3580517908601928,-0.5295511572642885,154,1,0.44149133198341656
137,-1.2291061578141165,-2.3601788212764507,155,1,0.44149133198341656
174,-3.4924878649618463,-0.17713168041636715,156,1,0.44149133198341656
21,0.301141606284964,0.6033679373544831,157,1,0.4362984264797648
43,2.098284952044994,0.3857118747228768,158,1,0.4362984264797648
33,-3.2712569895702237,-0.7194298425037933,159,1,0.43106829441738426
83,2.3299447998751788,-0.22199566056832506,160,1,0.43106829441738426
124,1.1616871397309092,0.1037825287360217,161,1,0.4258001235273171
186,5.0,0.5161891196285994,162,1,0.4258001235273171
131,-1.6758840326748667,0.6274451505808926,163,1,0.42049307156477544
154,2.718858421374116,-0.7260672399758855,164,1,0.41514626473718097
78,-0.926632398283332,0.7288793163857568,165,1,0.4097587960246024
171,3.208894289143839,0.6850994358724,166,1,0.40432972338344775
172,-0.5992978530358378,0.776421889516826,167,1,0.40432972338344775
58,1.5160969812298917,-0.5677198791578749,168,1,0.3877828947341785
74,1.4642812560324585,-0.948476194034627,169,1,0.3877828947341785
95,-1.0679333527644423,-0.9889142848384784,170,1,0.3877828947341785
133,1.8136886568056874,0.6608421041925538,171,1,0.3877828947341785
165,1.559950952757748,-0.0029005458056133543,172,1,0.36507386177178563
197,0.7783098117761221,0.10554697184846117,173,1,0.36507386177178563
31,0.4581156856783098,-0.292642442789978,174,1,0.3592731367949252
113,2.2750931066641167,-0.18010397921688534,175,1,0.3592731367949252
15,-0.6739733704373926,-0.10376807437803721,176,1,0.34751417858931655
103,1.3363913495635786,-0.5087752785653262,177,1,0.34751417858931655
170,0.2975519161944266,0.6632373624115879,178,1,0.34751417858931655
177,-1.3649185602736544,-2.4457963244990917,179,1,0.32945956574911117
127,-0.32931255919470087,0.4526864052474452,180,1,0.3233238973470656
96,-1.4713603494703789,3.0321441923327463,181,1,0.31712655928698397
157,1.331128400884843,-0.1871547336098244,182,1,0.31712655928698397
173,1.5258715019513895,-0.13312193512957582,183,1,0.30453918371918653
8,0.2067588897344449,-2.2188479927853924,184,1,0.2981450450865767
30,0.17200654800896237,0.4729519246543398,185,1,0.2981450450865767
36,-0.4345027019811418,-1.7394187454955257,186,1,0.2981450450865767
139,-2.344170823100852,4.7550700262447005,187,1,0.29168101893002363
101,1.0423864813331685,0.6076910623615535,188,1,0.2851447622912609
88,-4.610119802335502,0.5124748247779409,189,1,0.2785337982989181
50,0.21546877427750455,0.07610739135223049,190,1,0.26507710421863867
119,-1.293600998571988,-1.5590152730225026,191,1,0.26507710421863867
185,0.5321600305629692,2.492094662956756,192,1,0.26507710421863867
107,-0.5508069247085192,1.3822724444779027,193,1,0.25128799584816086
195,-1.3139185822560058,-1.8595209782392246,194,1,0.23714054970115434
11,0.24652830003755316,-0.3587105628924118,195,1,0.22260528674514515
193,2.7118884830537233,0.23452553866030446,196,1,0.22260528674514515
26,2.0677471625954684,0.11025635295320746,197,1,0.21518186553651866
46,2.6150238899057023,-0.07303575394993127,198,1,0.20764844974020946
87,-0.03362812512055736,0.5600856324219111,199,1,0.20764844974020946
68,-0.9830377262311626,4.514700626575748,200,1,0.2
