topic,x,y,topics,cluster,Freq
39,-0.3539050167780839,-1.2177389524982782,1,1,3.7
64,-2.5169156577177985,-1.428699796973281,2,1,3.5645414233513644
69,0.7190712581603291,-1.307939705858223,3,1,2.775968425913961
10,-0.9327301768632744,3.851971955808358,4,1,2.6826618938500713
150,0.4634793862758391,-0.4610436132915914,5,1,2.1046287557468486
88,2.6235571464130936,0.3796960582609195,6,1,2.0104920536202058
176,1.8818731985138553,-0.34833581125539587,7,1,1.9837958262750497
73,-0.15874969173857145,3.5145135441353843,8,1,1.9064822391951295
116,-2.0901445998774535,-2.6366438402632486,9,1,1.901382618917407
99,-4.343353190396119,-2.715913024094443,10,1,1.88857124626028
25,2.5970724062948634,-0.4837517644917787,11,1,1.8704827782543458
11,-0.7833706066114776,-0.46096744331902995,12,1,1.831098755671812
93,0.09156322761908266,-0.31747664743330867,13,1,1.8097308926435836
24,-0.601375526932038,-1.8120179714062126,14,1,1.7935318609552235
160,-0.35128374514656496,-0.7426321514032508,15,1,1.7716942817880295
179,2.9388426484024555,-0.22127246181501953,16,1,1.7327914638121635
90,0.5517320989426043,-1.7310690321935898,17,1,1.7101488101756024
141,-1.5130128857626999,-1.224033135683873,18,1,1.7015771521516108
135,2.052063294316776,-0.46044369022384735,19,1,1.6958377155619
50,-1.7207394329808081,-0.4313182899013398,20,1,1.6842978912784905
145,0.044965628531643355,-1.0058389383397488,21,1,1.6462126787052873
108,-0.9190565917913516,-1.227913257423516,22,1,1.6432450291640237
52,1.8501573846513113,-0.8908926601511166,23,1,1.6283223909693652
49,-2.8042037121533383,2.4543176197167904,24,1,1.619300129363426
195,0.13509161184381235,3.6951598194828588,25,1,1.616281063302257
23,1.5610846678218488,2.3692744250640807,26,1,1.6132561178357516
175,-1.320806792448207,-0.03630358943315435,27,1,1.6132561178357516
17,2.465817279661168,1.0243099698684712,28,1,1.585761231752948
111,0.16837750780799796,-0.919919996207598,29,1,1.5826755382248634
95,-0.5251655195039909,-0.08237341690646253,30,1,1.5577606946386553
42,-0.38603811303090185,2.39785141266712,31,1,1.5324234753019317
94,0.8509810887335594,-0.14951919168559186,32,1,1.5260206107051388
96,-0.19386522581869817,-0.5054436050588527,33,1,1.5131300724694094
181,-1.7272702735572723,3.6968141475595155,34,1,1.5001239170809928
180,3.8217455116504726,-1.3117601058182893,35,1,1.4803909319802602
123,2.172118468149738,-0.5648598830940783,36,1,1.473751935802864
8,-2.5142558640067363,1.3084479447294657,37,1,1.446877495585872
107,1.469842493382483,1.4222073211429669,38,1,1.4125320805293242
112,-2.3755190464854197,-1.3963984252573607,39,1,1.4090493417165082
33,0.15388528601117415,0.09961244560413832,40,1,1.3950273312044414
100,-1.3158800777627082,-2.1285842937473634,41,1,1.3950273312044414
153,-2.576932543589417,1.009532937278627,42,1,1.3950273312044414
51,-0.47864966850477725,2.8568346651406693,43,1,1.3879606803396412
130,-1.9141863740428136,-2.092017528444339,44,1,1.3844131836391735
38,0.20821503851906756,-0.9045703379154749,45,1,1.3665308960472704
193,-1.9143668974576653,-2.180234509781124,46,1,1.3520464703116957
47,2.720536917343383,-0.24508269176508066,47,1,1.3483998620726505
59,1.1200013226283805,2.3508598832392207,48,1,1.3447428793518303
81,-1.1903218835281728,2.150100780809788,49,1,1.3410754330969816
184,-0.8963998452555254,-0.5963379776279598,50,1,1.337397432974506
78,1.9593719974344923,-0.6177673747457477,51,1,1.32629918629517
87,-0.04281781026715131,-0.4661713541460648,52,1,1.32629918629517
109,0.023467708030542232,-0.44454168564117363,53,1,1.3075822086765678
133,1.9510811264054415,-0.04680841997648172,54,1,1.3038049339009843
174,-0.49846156473117653,3.070622589210512,55,1,1.3038049339009843
142,3.305697625760246,0.7539566435800326,56,1,1.2962156768148851
54,0.2044559454239655,2.0677115733202123,57,1,1.292403480255255
1,0.6389696575799804,2.7990750666425503,58,1,1.288579426077651
149,0.6888172917812333,-0.3125639665159961,59,1,1.288579426077651
4,2.151415427490022,1.634306596898162,60,1,1.2847434029415803
46,0.8119396673763698,-0.5472622732448118,61,1,1.2847434029415803
86,-2.2312897150269038,-1.7179494468149665,62,1,1.280895297753126
75,-2.9900628152119073,-1.39764308095522,63,1,1.2770349956260434
65,-3.738153395218016,-2.098114983521381,64,1,1.273162379841739
35,2.455575808614636,2.1861286843949532,65,1,1.2653797310170856
134,-1.9619978440620902,-1.1015051207040805,66,1,1.2653797310170856
182,-1.4246465641137336,-1.7872983490529282,67,1,1.2653797310170856
121,-0.995402727090769,1.7042923526088172,68,1,1.261469455001179
26,-3.4651972648703926,0.9316104208889534,69,1,1.2575463792884212
177,-3.016547765784987,3.540093964580433,70,1,1.2456990782027024
6,-0.7563486286504164,-0.6987729633702674,71,1,1.2337318964459107
188,-3.2883151101609704,2.0325879746062903,72,1,1.2135100149756457
58,-2.6776439130259577,2.352406749582546,73,1,1.2094228369619038
80,1.4135418342915098,-0.8069456322840909,74,1,1.2094228369619038
146,-0.2900431165199948,-1.0261403816323686,75,1,1.2053210356308668
36,-0.4978495697498265,0.033410283045583376,76,1,1.1929262963895706
168,1.0648793497675202,-0.584443752673123,77,1,1.1929262963895706
106,0.21959744071105994,-2.451437133123915,78,1,1.1887643918024622
166,-1.3432058724500697,-0.9508716848230834,79,1,1.1845870439964838
7,-0.6020129488990503,4.442697921621541,80,1,1.1761853226741554
200,-3.006336505447319,-1.6027830082258936,81,1,1.1719605928897405
70,-2.74757674937762,-0.08048091007735378,82,1,1.1677197071740326
128,2.803328912524513,-0.25127639908637134,83,1,1.1677197071740326
56,1.9517580689449063,-0.669696807548048,84,1,1.163462478749813
101,-0.17297548393300674,-1.2138040043925666,85,1,1.163462478749813
3,-0.10663861789673679,1.6622274934745178,86,1,1.1591887172130246
84,-2.2951044822264035,1.1309220721508175,87,1,1.1591887172130246
53,-2.1991807522919613,2.9610271985699295,88,1,1.150590814451592
155,1.6146919378632216,0.29546375983728024,89,1,1.150590814451592
158,-3.0973395449607155,2.49487336080745,90,1,1.150590814451592
191,2.0333797877209765,-0.8323815693089881,91,1,1.150590814451592
9,0.8549532539851051,0.27591051561086094,92,1,1.1462662733725368
148,-0.013180177892844647,-1.3648450049269922,93,1,1.1419243992550885
55,-0.7243374785368921,4.6045915005291835,94,1,1.1287926561364978
72,0.48946289483139,-1.204431983652129,95,1,1.1199475271455406
163,1.8231707103427364,-0.4930973042469673,96,1,1.1199475271455406
194,0.8442507700717821,-0.3922010458972434,97,1,1.1199475271455406
60,1.0083803608554227,0.9719438677546659,98,1,1.1154970884873348
137,-1.9963414304835077,1.5794739415190726,99,1,1.10653927411229
12,-3.237278285662767,-3.14113950119064,100,1,1.1020314075361322
14,0.20427978404477673,0.27142598874555435,101,1,1.0975038985607208
68,0.8321286825933787,1.6130065639072222,102,1,1.0929564881591907
154,-1.2385010925582678,2.576867773496086,103,1,1.0929564881591907
192,0.8730276308048438,-0.3865175906664109,104,1,1.0838008980724938
28,-1.6206385557644132,2.102404961134433,105,1,1.069911436486707
61,-0.9720380615211199,2.5786265077899544,106,1,1.069911436486707
67,0.631368487118179,-1.7379260800402065,107,1,1.069911436486707
162,-0.19336639626294022,-0.7036849938331206,108,1,1.069911436486707
40,0.3480288846347986,-1.253885880034954,109,1,1.0652388433109956
74,0.5647629072283675,-0.45638146583769285,110,1,1.0652388433109956
199,0.2691582550717886,-2.5904406663077326,111,1,1.0652388433109956
139,2.1243368444530852,-0.3045455170237814,112,1,1.0605443640936871
144,-1.0329093097530921,1.3503981570820947,113,1,1.0510884983290216
159,0.3784723728573713,-0.7194261069500572,114,1,1.0463264684051263
37,1.7188057109347445,-0.1086031403936823,115,1,1.0415412651756597
167,-2.5536094757883863,-2.6849940939640793,116,1,1.0415412651756597
129,-0.10802437861061823,-0.5017463632311454,117,1,1.0367325470091724
124,-1.5290500822148645,-0.5519359780302057,118,1,1.031899963796647
127,2.888651231895112,-0.7889694800460745,119,1,1.031899963796647
198,-1.3153147993976262,1.851309624764418,120,1,1.031899963796647
140,-1.2442020895652188,1.6490856512489398,121,1,1.0270431566540228
21,0.536094486051175,-0.46469079062790963,122,1,1.022161757611164
120,0.000536842982659817,-2.1368157848120104,123,1,1.0123236645465818
152,0.34099291087577316,-0.6125645644766428,124,1,1.0123236645465818
83,0.5919884243877709,0.21603461639561203,125,1,1.0023825463716034
115,3.357015013723934,0.39823429085111217,126,1,1.0023825463716034
77,1.7228691437345278,-0.40007714783396886,127,1,0.9923350970023337
189,0.7221602218690881,-0.7516548137384648,128,1,0.9923350970023337
157,0.9958544347185362,-1.057740533174042,129,1,0.9615189041593544
172,-2.330821028682019,-2.88848786498999,130,1,0.9615189041593544
103,-1.5658409430617315,-0.40708904452878275,131,1,0.9562795250121956
63,0.355495312877287,-0.42874304235208993,132,1,0.9510092342690075
79,-1.298751927962717,-2.5951320315069206,133,1,0.9457074782648134
