term,Topic,Freq,Term
7033,36,0.12713706462894436,자금
2527,36,0.0881556700816608,달러
1851,36,0.03457974507792186,글로벌
3530,36,0.019194361671359093,미국
6322,36,0.22043741122688668,운용
7061,36,0.19432936311537183,자산
8844,36,0.17431162933419223,투자자들
1018,36,0.21373215038786642,개정안
2495,36,0.24248209852517028,단기
8846,36,0.16615726417067872,투자증권
6748,36,0.12695772962839602,이익
1866,36,0.06192418492413512,금융
4734,36,0.17501142177098813,설정
5040,36,0.11456990609486539,수익
7055,36,0.30098193718748023,자본
3819,36,0.19404429614127444,배당
9382,36,0.0373183553556734,해외
6570,36,0.3284092990879445,은행들
5827,36,0.05014125405706374,업무
3926,36,0.23581465950577374,변동성
6712,36,0.01787108741952902,이상
7914,36,0.007632974374672494,지난
1769,36,0.0518470211423066,규제
1997,36,0.027924795658051813,기준
6981,36,0.41993270678870925,입법예고
4512,36,0.028929604538991672,상승
4006,36,0.2472396164776038,보통주
2681,36,0.009551415233774741,대한
1222,36,0.018370615583662202,경우
8843,36,0.11856918849758621,투자자
4666,36,0.5006873428052478,석유
5243,36,0.014631897906555617,시장
6211,36,0.08300103698159773,완화
835,36,0.0923374543608389,가입
3239,37,0.33302741267958413,매일경제
5134,37,0.5286676867396525,스타투데이
6499,37,0.3920971377012198,유용
1890,37,0.012533729410172648,금지
7204,37,0.012186391033765759,재배포
3424,37,0.011609239389709269,무단
6571,37,0.0641438938777534,을지로
7818,37,0.03683077197095977,중구
8161,37,0.014308302821123388,참석
4652,37,0.025317407953760925,서울패션위크
2951,37,0.06233477102556573,디지털
9454,37,0.023270271731640712,헤라
2807,37,0.019601040942208957,동대문디자인플라자
306,37,0.017849714871284037,2017
1985,37,0.005997046301509455,기자
4627,37,0.005493932727066513,서울
8483,37,0.7028773262412363,출연배우
337,37,0.006027682020189432,20일
7593,37,0.05119927040388328,제작보고회
5663,37,0.042645467266350025,압구정
3829,37,0.013122000018948539,배우
6082,37,0.01281877813754724,영화
817,37,0.02636197192558042,가수
6170,37,0.00763652274280822,오후
4351,37,0.011146147967467534,사랑
6286,37,0.04290351469262105,우리집
6402,37,0.043211397062424606,월화드라마
8724,37,0.04058435603544545,타임스퀘어
2965,37,0.010170881771276105,때문
7590,37,0.033005603329099194,제작발표회
8059,37,0.27343500544809923,질의응답
6153,37,0.00745454235167083,오전
2247,37,0.013569676175420046,남자
5027,37,0.016663586710417698,수애
2070,37,0.01640716674551119,김유정
6720,37,0.027992447073939462,이수혁
5594,37,0.11690285406613016,안은
7636,37,0.025294870040627627,조보아
2947,37,0.01663764667631445,디자인
8537,37,0.008487696527693578,취하고
9488,37,0.03905651154901084,현아
9034,37,0.008004856806779603,포즈
8891,37,0.04259514488909212,티아라
3425,37,0.010179423535439368,무대
6865,37,0.01695570385686786,인턴기자
4958,37,0.10990470505484728,솔비
2007,37,0.01811577401312613,기획
4545,37,0.06821811223583986,상추
4681,37,0.07341150532912187,선미
4663,37,0.012435962434483715,서현진
1137,38,0.7026633506433334,게임
9453,38,1.0,헝그리앱
2719,38,0.7577133176418154,도깨비
3559,38,0.5560018970926998,미션
3356,38,0.13185020458381203,모바일
1439,38,0.17680951417230256,공유
6703,38,0.14105419411635967,이벤트
8681,38,0.6496865282629837,쿠폰
8478,38,0.06721548861536347,출시
8671,38,0.08818695661991727,콘텐츠
6506,38,0.8374830754564766,유저
9128,38,0.47571937897470856,플레이
2334,38,0.7014840971497192,넥슨
8620,38,0.3208386419631599,커뮤니티
8048,38,0.02205900140259722,진행
8604,38,0.09372493556633588,캐릭터
7911,38,0.1285511940501466,지급
6507,38,0.8953253372345354,유저들
8424,38,0.06545428487207341,추가
993,38,0.048863614979431126,개발
4620,38,0.03910461960147847,서비스
8776,38,0.21130647929299415,테스트
3357,38,0.6754612132338776,모바일게임
4841,38,0.14370503354228562,센터
1189,38,0.02916209685342825,경기
1413,38,0.26907530501295773,공략
5826,38,0.4194141119093787,업데이트
6701,38,0.016942919887596535,이번
6740,38,0.18177300012047817,이용자
7393,38,0.3316936230845622,전투
7967,38,0.027455618121407146,지원
2486,38,0.4793864329281152,다크
1955,38,0.02588888725535814,기사
6543,38,0.12202028418540728,육성
7563,38,0.015026582441288395,제공
1135,38,0.8289258172803686,게이머
2667,38,0.011821506162160572,대표
5230,38,0.060624164494811575,시스템
5290,38,0.071917750363092,신규
6175,38,0.04445292372384756,온라인
8882,38,0.09496032155119738,특징
5135,38,0.1531010006171811,스타트업
5539,38,0.20065683751320915,아이템
8448,38,0.24769463846576115,추첨
5694,38,0.19589862757517376,액션
7498,38,0.1961398245306734,정식
8682,38,0.29573891259676616,퀴즈
1195,38,0.5391057443242546,경기창조경제혁신센터
7112,38,0.13648920915033094,작성
6809,38,0.03847365169366438,인기
2434,39,0.6125988804925323,뉴시스
4418,39,0.3878311038032943,사진
6055,39,0.6118216109323067,영상
7575,39,0.6860772071375064,제보
1385,39,0.633885435612396,공감
9609,39,0.8423556384472877,화제성이
687,39,0.8368074216323024,721
5892,39,0.793186241947273,여러분
689,39,0.7129206275588805,74
7267,39,0.6836124199470692,적극
2768,39,0.6752052777771212,독자
852,39,0.6466097827034225,가치
3711,39,0.6488547733492572,반영
9,39,0.5442420624502636,02
8931,39,0.593034599856924,판단
7009,39,0.5114922660981049,있다고
2429,39,0.32078631075685193,뉴스
4627,39,0.09234718911508827,서울
7249,39,0.20252123560869326,저작권자
304,39,0.05246434473531678,2016
1890,39,0.06983704397290197,금지
7204,39,0.06823502078863687,재배포
3424,39,0.06500338688477886,무단
337,39,0.05757383797139058,20일
1985,39,0.04427347255996229,기자
6170,39,0.07448697216660578,오후
6153,39,0.0621839097008227,오전
7818,39,0.13630329891045795,중구
2049,39,0.6576489462423855,김선
5913,39,0.13307871805241528,여의도
7563,39,0.06182407567724766,제공
8161,39,0.04951392999619132,참석
2667,39,0.049406996657051894,대표
8637,39,0.09851732084099815,컬렉션
4652,39,0.07760594076894502,서울패션위크
2945,39,0.09331527038840412,디자이너
9454,39,0.0713308144728415,헤라
1718,39,0.06284957951625322,국회
306,39,0.05430670101634326,2017
2694,39,0.09691180831150224,더불어민주당
3675,39,0.5978808982454389,박주
4950,39,0.1054375341839484,손학규
4697,39,0.11215937026386348,선언
2807,39,0.048840176804918485,동대문디자인플라자
962,39,0.18959469116462024,강진
692,39,0.314346545250121,76
7385,39,0.7365728996220383,전진
7447,39,0.20159165164509643,정계
6828,39,0.27354190858298105,인사말을
1991,39,0.08436694939465955,기자회견
2327,40,0.5943561954720766,네이버
6637,40,0.2857283938400522,의장
9293,40,0.9423228391196443,한성숙
6711,40,0.2015690370056691,이사회
2048,40,0.9619263369231507,김상헌
4620,40,0.05251038955882519,서비스
2667,40,0.021881860858629882,대표
4095,40,0.2841114611224318,부사장
6784,40,0.9945933827642433,이해진
2669,40,0.15906850493568495,대표이사
494,40,0.13214912019372044,3월
2296,40,0.5911806269419775,내정
6462,40,0.11656739333197212,유럽
6638,40,0.9464146308875772,의장직
2275,40,0.03757541293756456,내년
2297,40,0.7984390373714236,내정자
8107,40,0.2452047675215014,차기
5338,40,0.17433188918370698,신임
5243,40,0.019044842247274624,시장
3653,40,0.4691088966616336,박보영
1851,40,0.023844686415237838,글로벌
8339,40,0.12598999067860137,총괄
4702,40,0.08430700512963182,선임
6948,40,0.1578780276631783,임기
4146,40,0.2542221331719892,북미
6005,40,0.5480117816338046,연임
3005,40,0.0644813277062413,라인
5881,40,0.950341810956242,엠파스
3507,40,0.17139427169344784,물러
5824,40,0.045223589301479454,업계
2930,40,0.3131018224232074,등기이사
1107,40,0.08107708139220965,검색
6860,40,0.04071396475994989,인터넷
8341,40,0.8068631899738034,총괄부사장
3001,40,0.08473148338365814,라이브
6117,40,0.008303642543583482,예정
6793,40,0.011941710864622812,이후
3356,40,0.021970701035911623,모바일
3150,40,0.3312697395040936,만료
1108,40,1.0,검색사업본부장
3245,40,0.12901885469839505,매진
1019,40,0.11940345962363236,개척
287,40,0.04314295096397873,2007년
1218,40,1.0,경영자문
8998,40,0.014745846718083154,평가
5850,40,0.1856367376044333,없음
9336,40,0.07461692955775251,합류
5066,40,0.3586784506321635,숙명여대
6513,40,0.01799456031045255,유지
6622,40,0.029588329416375386,의사
6431,41,0.58167980839335,위조
3840,41,0.2744611986974558,배출가스
4091,41,0.4029273528133052,부문장
5525,41,0.5157749806041657,아우디
7664,41,0.15562468721358014,조작
8340,41,0.3989039744976596,총괄대표
5527,41,0.37032019010550626,아우디폭스바겐코리아
8087,41,0.2541176317614739,징계
2430,41,0.01013028786091401,뉴스1
7892,41,0.200152588557543,증거
4465,41,0.30166512684726976,살균제
822,41,0.3213686843017097,가습기살균제
4627,41,0.005356959936337567,서울
8855,41,0.2285979051910481,트레
4658,41,0.11575369179290854,서초구
4646,41,0.19863165551573878,서울중앙지검
6470,41,0.22020683398151006,유로
821,41,0.25135669584491716,가습기
6532,41,0.6062910405744529,유해성
3722,41,0.143736381723866,받기
6249,41,0.03509207930977814,요구
5045,41,0.06971860391858985,수입
7319,41,0.05671360806636064,전략
3953,41,0.11408632380402103,보고서
1511,41,0.012096120160292503,관련
598,41,0.07184934951064825,54
6646,41,0.018936054872410554,의혹
1524,41,0.18252039870228445,관여
8111,41,0.030666680882805823,차량
6153,41,0.008194130550303142,오전
299,41,0.057485707958700075,2012년
9676,41,0.12754047676110314,회원들
7278,41,0.030645483397618103,적용
5526,41,0.5228856900655418,아우디코리아
1501,41,0.058482369517104046,관광
8935,41,0.02048978339531791,판매
7637,41,0.014104246588338561,조사
4659,41,0.1612057118751289,서초동
9057,41,0.12526682477431725,폭스바겐
4383,41,0.014563899510896223,사용
3471,41,0.01355642306441616,문제
9146,41,0.056175224732337756,피해자
8156,41,0.12125782576866959,참고인
304,41,0.0015734887267874048,2016
5674,41,0.034694369346288376,앞에서
5309,41,0.09354745605303277,신분
4409,41,0.44295941489351864,사장으로
337,41,0.002649184706044336,20일
9249,41,0.2941106800532059,한국법인
1991,41,0.016152124265223316,기자회견
3555,42,0.7847057940825986,미샤
6775,42,0.6699000073225062,이탈
2999,42,0.7712854002368055,라움
5939,42,0.7503374190048591,역삼동
4943,42,0.8361847198851244,손예진
1921,42,0.30978507219899815,기념
5211,42,0.4008104448803193,시리즈
3050,42,0.4558767948158706,론칭
9416,42,0.0970425258556048,행사
8161,42,0.05590716494507051,참석
929,42,0.20463437436607176,강남구
4627,42,0.02141866890144742,서울
4654,42,0.6457349995199841,서인영
6170,42,0.036506056896210705,오후
8478,42,0.1157166196953551,출시
6873,42,0.09525090487673489,일간스포츠
5125,42,0.10593425469092865,스타
2092,42,0.8694199056215796,김진솔
9034,42,0.09006345774690834,포즈
8537,42,0.09380190372015218,취하고
817,42,0.09423075183038668,가수
3829,42,0.043798760702932586,배우
337,42,0.015677986532765743,20일
9040,42,0.34725973306961966,포토
3564,42,0.6277324999892496,미스코리아
3022,42,0.6408909258557475,런칭
9042,42,1.0,포토콜
1985,42,0.01073478249718714,기자
3690,42,0.6487016376997207,박희
945,42,0.6360599194659162,강소영
5740,42,0.8781532988316888,양윤영
9325,42,0.02334411655097136,함께
304,42,0.005982354513904107,2016
9038,42,0.16140187160918232,포털
7887,42,0.14814250503263776,즐기는
9606,42,0.9881668983062967,화장품브랜드
9605,42,0.1629345787251857,화장품
5876,42,0.09586248862922828,엔터테인먼트
9043,42,0.06770089046072766,포토타임
685,42,0.15812195286182834,71
6665,42,0.03068282041769587,이데일리
4236,42,0.03393963507574265,브랜드
7204,42,0.010106333357790128,재배포
1890,42,0.009906664789133402,금지
3424,42,0.009627693956127243,무단
2032,42,0.422366604166168,김도훈
3346,42,0.057059113203184575,모델
7998,42,0.2984067328741536,지형
8048,42,0.014008007346535125,진행
2378,42,0.6970287390065988,논현동
964,43,0.45676020120531385,강타
5501,43,0.5624156365050733,아레나
9127,43,0.21534281360392257,플러스
9594,43,0.05713593963946,화보
5867,43,0.33205063891926634,엑소
5531,43,0.1174720333029921,아이돌
8953,43,0.36440264975579223,패션지
3026,43,0.23712549634902605,레이
9644,43,0.01713425217953068,활동
5697,43,0.029130661811883774,앨범
91,43,0.11743560855237195,11월호
6861,43,0.027513326164439137,인터뷰
4572,43,0.012763157924191153,생각
4960,43,0.06350110126507846,솔직
6729,43,0.013281287947297927,이야기
9532,43,0.12538486795525086,형이
8668,43,0.03371520754522706,콘서트
3300,43,0.06519542484794484,면모
888,43,0.12080946409074021,감각적
6134,43,0.3571213392861333,오르게
2541,43,0.2383691100144478,담백
8368,43,0.010114588298496464,촬영
2499,43,0.05455781285996319,단독
4349,43,0.006460130184623513,사람
3294,43,0.019795304566416535,멤버
4807,43,0.07271028798926348,세련
3960,43,0.13520672935690378,보내는
6701,43,0.004207968041917456,이번
8621,43,0.11864673660571183,커버
6447,43,0.12836754786103183,유감
8260,43,0.024558111068128514,청년
2240,43,0.015132859279095278,남성
6582,43,0.014373222511310823,음악
736,43,0.11194026068739227,8년
328,43,0.03596684307618746,20대
4418,43,0.0018335202589794262,사진
1932,43,0.007656935982073012,기대
4847,43,0.032977669748809814,소감
3425,43,0.010172933263968793,무대
4103,43,0.0404452625827511,부상
338,43,0.1581540898345409,20주년
2991,43,0.031466208152977154,라디오
6115,43,0.2732499275078773,예의
1532,43,0.019871092324067866,관한
7819,43,0.00433476200405169,중국
3442,43,0.19744765970985054,무심
9336,43,0.040184731705364504,합류
9664,43,0.03233971478348317,회복
1387,43,0.003941996699474303,공개
4114,43,0.2339378398061985,부응
7827,44,0.11233271957134806,중단
1561,44,0.452400073176163,교섭
1394,44,0.15627972646597996,공공기관
8829,44,0.6763014430163918,퇴출제
5727,44,0.3091571237778096,양대
7485,44,0.09174416703268573,정부서울청사
1991,44,0.039200007770337685,기자회견
8333,44,0.07940342443462343,촉구
5674,44,0.07570830360370917,앞에서
7680,44,0.6747059066378134,조합원들
1393,44,0.09527711643941686,공공
2356,44,0.08619141591387389,노조
4830,44,0.18998726623892292,세종대
2430,44,0.005815638434808154,뉴스1
4627,44,0.003924803633291264,서울
4748,44,0.04835466877658599,성과
2434,44,0.0034864308222074167,뉴시스
304,44,0.0014932789997854424,2016
3699,44,0.02716732475897491,반대
337,44,0.002303362074641304,20일
6017,44,0.003416378684294925,연합뉴스
4829,44,0.024843429480074848,세종
1985,44,0.0018450000698047029,기자
7044,44,0.16757419159856035,자동화기기
1648,44,0.10846118112814906,구호
6170,44,0.0032149538686996326,오후
6910,44,0.11927887138767304,일시
1683,44,0.012147465854585779,국민
7600,44,0.0540152522246375,제정
4749,44,0.021232517414446452,성과연봉제
2645,44,0.07843545927902516,대전시
4635,44,0.11192917893271584,서울대학교
1385,44,0.003415645145973243,공감
4418,44,0.0017431251331956885,사진
7167,44,0.11676398909769121,장세
7575,44,0.0033502371963977083,제보
6055,44,0.002959073655715392,영상
7628,44,0.05581900261665452,조례
2750,44,0.010465571102073561,도입
6249,44,0.009657736909677295,요구
7483,44,0.004751870000802727,정부
1890,44,0.00130273112993341,금지
7204,44,0.0012713209698578278,재배포
3424,44,0.0012111107742516065,무단
1643,44,0.010875190375183938,구축
1877,44,0.07521700509404065,금융서비스
8364,44,0.09558635899989339,총파업
8303,44,0.062424312242745965,체크카드
4620,44,0.004138799721674953,서비스
3521,44,0.0431664979965042,물품
5553,45,0.1819147675250371,아파트
8431,45,0.2512130139139299,추락
1244,45,0.017885047539550118,경찰
3945,45,0.06497722934606769,병원
3256,45,0.084596240109271,머리
1733,45,0.3579977832203179,군이
7976,45,0.318747875754985,지장
3384,45,0.1498367263578093,목숨
8469,45,0.07937584518885457,출동
1209,45,0.23695070247095068,경비원
84,45,0.14107298629774434,119
8041,45,0.3316362832842832,진주
271,45,0.11067693312295804,1층
1121,45,0.010105359323825346,것으로
4576,45,0.1317733732765684,생명
5853,45,0.5061589671620209,엉덩이
7944,45,0.3420898097230108,지붕
5434,45,0.31509550188081825,심폐소생술
7579,45,0.2732342551083572,제압
4103,45,0.10740290182941718,부상
4874,45,0.2945719692404633,소방서
8177,45,0.5370651849298123,창문
1633,45,0.5358946995978604,구조대
9467,45,0.3383078817337122,현관
9741,45,0.12954831775529904,흉기
6625,45,0.12024538576294742,의식
2974,45,0.208932077459129,떨어지는
5086,45,0.34086068133263125,순찰
5470,45,0.22211786051727206,쓰러져
6474,45,0.39851258282440327,유리창
8502,45,0.07607557277699005,충격
5212,45,0.023898261830743263,시민
6629,45,0.13825608170447998,의왕시
6211,45,0.06128718339765457,완화
769,45,0.040570277441768145,9시
6170,45,0.004735739198289508,오후
620,45,0.2286022044289978,5살
1157,45,0.01455133860206028,결과
371,45,0.2863517690797173,25분
1378,45,0.2034659752768758,골절
3732,45,0.02205901294271371,발견
7098,45,0.12294287846376509,자치구
4544,45,0.10505118741340909,상처
8552,45,0.032076465962758,치료
253,45,0.07606763822105848,1시
7637,45,0.01063476484019616,조사
6628,45,0.0597854049508152,의왕
526,45,0.0392850324323654,43
234,45,0.0067337512431397475,19일
7914,45,0.004045514158692655,지난
1340,46,0.6472405772400555,고양
3851,46,0.7300719736874957,백승
2663,46,0.108821917034651,대통령
3640,46,0.27474203293016464,박근혜
8707,46,0.47209410530828316,킨텍스
304,46,0.014160621273206558,2016
3645,46,0.3096470170661879,박람회
9414,46,0.5302239481074265,행복교육
7080,46,0.6593469436218701,자유학기제
2682,46,0.14393207842271186,대한민국
6017,46,0.03356102693930413,연합뉴스
5015,46,0.6083212629036708,수석비서관회의
8279,46,0.11695068758417136,청와대
1573,46,0.7501006429096196,교육개혁
1571,46,0.07474192217502121,교육
9222,46,0.09441885796673433,학생들
337,46,0.012148577819802378,20일
1985,46,0.009603993899577721,기자
6153,46,0.020950677186550075,오전
1341,46,0.16433175251963017,고양시
3753,46,0.06754050568279595,발언
9415,46,0.4539473003573403,행복교육박람회
6170,46,0.012935176438717153,오후
3780,46,0.03971436258996792,방문
2686,46,0.08190383249251089,대화
4627,46,0.0062627971349308205,서울
1189,46,0.02516236280797842,경기
8305,46,0.05166084477674395,체험
2430,46,0.008086917033850727,뉴스1
666,46,0.33423363259907174,6대
1484,46,0.11298066488482839,과제
9303,46,0.2363411470860959,한자
8455,46,0.14051924809445923,축사
7483,46,0.017645759345549506,정부
2056,46,0.24771943378452496,김승
1024,46,0.1242902210162565,개혁
8161,46,0.007796293682433629,참석
3539,46,0.034492092750659946,미래
989,46,0.11609954087888812,개막
8445,46,0.021418883311059327,추진
990,46,0.0974433515753054,개막식
6903,46,0.08362554814372888,일산
9577,46,0.14708401174441676,홍보대사
9536,46,0.36480586329340914,혜리
5360,46,0.16514966585645519,신한은행
4426,46,0.02964868568062567,사회
9417,46,0.082207857000192,행사장
7778,46,0.053335787854594016,주재
7359,46,0.2059490727490768,전시관
9624,46,0.012795600783817071,확인
9210,47,0.45021559956874285,학교
9222,47,0.35108813240389786,학생들
9220,47,0.41204087013971846,학생
1571,47,0.08879857685959922,교육
1560,47,0.3265664034875916,교사
5028,47,0.3562901985379939,수업
8366,47,0.5556395889103477,총학생회
2675,47,0.09308683793710061,대학
7967,47,0.042617419692308804,지원
1416,47,0.6554108966895688,공립
9216,47,0.26581607036863303,학부모
1576,47,0.17733399518809148,교육부
1579,47,0.35285395357996807,교육청
1901,47,0.48864826866407796,급식
6315,47,0.035845970156544824,운영
1572,47,0.13223739628228945,교육감
9225,47,0.5389415012167877,학업
8273,47,0.11633696781236626,청소년
4633,47,0.16256188158742774,서울대
9109,47,0.03259833448722368,프로그램
7914,47,0.012451073820331391,지난
1574,47,0.4062607270407838,교육과정
7958,47,0.024046376971167738,지역
1985,47,0.006360493865109082,기자
1425,47,0.16883397386059604,공부
1960,47,0.5181498104439168,기숙사
8305,47,0.05189578550473526,체험
9224,47,0.18858095924147997,학습
8164,47,0.026834358447540688,참여
1189,47,0.023223226948727884,경기
2933,47,0.5392355730802664,등록금
1278,47,0.025190929802740375,계획
8023,47,0.2047022101577166,진로
8445,47,0.034383571422250465,추진
6701,47,0.014305616388393692,이번
1562,47,0.03165672257439804,교수
7081,47,0.42138542700582615,자율
7297,47,0.03187812428433032,전국
8048,47,0.012059045449681116,진행
2633,47,0.24077744287670183,대안
7401,47,0.19439282093153126,전형
4683,47,0.0911212024866203,선발
4639,47,0.040842992035519804,서울시
7080,47,0.15950499427661222,자유학기제
5532,47,0.0744502984044088,아이들
3471,47,0.024090419240668133,문제
9332,47,0.2560261094751861,합격자
1890,47,0.006070468631188706,금지
9644,47,0.02595491672351593,활동
3424,47,0.005878189952733002,무단
4340,48,0.40321762847929954,사과
7383,48,0.6992235150235488,전지현
6198,48,0.46978154164490143,와인
8637,48,0.03905808824678056,컬렉션
2095,48,0.5104414135579707,김천
4236,48,0.03291215517025851,브랜드
6696,48,0.05015757057515663,이미지
7765,48,0.35581902384870306,주얼리
8636,48,0.14382889117089234,컬러
4036,48,0.1707371373724552,본문
4690,48,0.020641432606050572,선보
3612,48,0.06560283041902608,바다
8478,48,0.0242310250785908,출시
4402,48,0.2760801928743926,사이즈
6068,48,0.08873255987596262,영역
9097,48,0.08957369186412556,풍부
2947,48,0.04044718487586362,디자인
7610,48,0.016761384762936475,제품
993,48,0.02081951637674354,개발
2953,48,0.31877420120663874,디테일
8695,48,0.1651660740624909,클래식
8950,48,0.029177578454517464,패션
4797,48,0.012898493928253924,세계
2322,48,0.24197673447005955,네덜란드
6701,48,0.008063413175351608,이번
9650,48,0.02221700037554796,활용
3957,48,0.12380762834714848,보급
4907,48,0.038063981001379615,소재
6776,48,0.09671229593944788,이탈리아
1537,48,0.052183480349079985,광고
4246,48,0.08549173728488199,블랙
9602,48,0.1506456078425777,화이트
9082,48,0.18353235061881096,푸른
8882,48,0.05051508667201945,특징
7958,48,0.010138001364496326,지역
5129,48,0.04685534902002391,스타일
1387,48,0.008606233166514892,공개
9325,48,0.006034472579798529,함께
8957,48,0.13434836831668762,패턴
3346,48,0.01999950637898433,모델
2945,48,0.0114923750413673,디자이너
4584,48,0.15507283376195316,생산량
9102,48,0.039279494072081665,프랑스
3911,48,0.26345680798377125,베이스
5270,48,0.242923292213671,식감
3021,48,0.10834911861947616,런웨이
2385,48,0.11047401458917254,농가
7352,48,0.1679696662029331,전설
4418,48,0.003101885163146162,사진
1667,48,0.009478778703137661,국내
9599,49,0.9319387331466817,화신
8063,49,0.8435643724602229,질투
9065,49,0.998124276919083,표나리
6790,49,0.9945418645545567,이화신
1324,49,0.9883288638438913,고성희
7669,49,0.6842287991233841,조정석
1469,49,0.912256055586267,공효진
1359,49,0.9930160980816584,고정원
1285,49,0.9672300986600624,고경표
3786,49,0.054629637557087274,방송
2167,49,0.9661664648720526,나리
7506,49,0.38747879790633244,정원
5030,49,0.6198374031387901,수영
4997,49,0.4781862811608524,수목드라마
3362,49,0.04383934463723309,모습
8596,49,0.8642454840153639,카메오
2247,49,0.04324408961595487,남자
4418,49,0.01294053576999043,사진
7071,49,0.03659543135695781,자신
8481,49,0.03871326543715529,출연
5725,49,1.0,양다리
5258,49,0.1443588697172573,시청자들
2904,49,0.045307144913313405,드라마
9583,49,1.0,홍혜원
6837,49,0.08016059933976269,인스타그램
9325,49,0.018273932590307372,함께
2938,49,0.09809152942841293,등장
5256,49,0.12655713861411813,시청률
4656,49,0.9274018425674284,서지혜
1784,49,0.10223679518654674,그녀
5966,49,0.06233856312968118,연기
3829,49,0.020719383220862534,배우
3109,49,0.03893766076789989,마음
199,49,0.8859480418052466,18회
234,49,0.020614746820724016,19일
8583,49,0.31811373247429076,침대
2990,49,0.02645038587298077,라고
6841,49,0.2476055735909248,인연
186,49,0.4111263806873673,17회
5242,49,0.02382436548362539,시작
2793,49,0.35060834820808673,동거
1387,49,0.01841700058251339,공개
8701,49,0.25570355339378986,키스
9312,49,0.024854578540894266,한편
3564,49,0.24724197718142432,미스코리아
2697,49,0.03995968909944826,더욱
978,49,0.08198335387889111,같이
4398,49,0.044235315413179675,사이
61,49,0.0699849076947023,10시
1863,49,1.0,금수정
6665,50,0.49139033625458794,이데일리
7713,50,0.4344262552914924,종합
3537,50,0.3295337136984982,미디어
1228,50,0.17110393401964563,경제
1890,50,0.026397469123347665,금지
7204,50,0.025760999546699814,재배포
5913,50,0.10648119824757014,여의도
3424,50,0.024540949804350332,무단
1718,50,0.05309961348152147,국회
7465,50,0.15565666629056088,정론관에서
337,50,0.01631888233436022,20일
7448,50,0.10612020338195059,정계복귀
1985,50,0.01443690297802371,기자
4627,50,0.01293924829560184,서울
4950,50,0.08542944006331975,손학규
3122,50,0.9460434868630133,마켓포인트
2694,50,0.061148855184093076,더불어민주당
4531,50,0.16399508150999287,상임고문
1991,50,0.07073768904254495,기자회견
7521,50,0.12031643442487401,정진석
4697,50,0.05428093555762759,선언
396,50,0.384426477074498,2년여간
2093,50,0.47481314056257085,김진우
7563,50,0.019593987457462526,제공
8591,50,0.2722614713103599,칩거
6318,50,0.08455784482988171,운영위원회
6350,50,0.05445019316334792,원내대표
4733,50,0.6574443327605876,설전
9494,50,0.028374930396645445,현재
1703,50,0.06004186467242833,국정감사
5125,50,0.036914918531241944,스타
9325,50,0.013736769642884809,함께
3880,50,0.1791715238978888,벌이고
4818,50,0.274295877537107,세션
3586,50,0.08551832890376976,민정수석
6289,50,0.09055631252247105,우상호
6287,50,0.08292494289177518,우병우
8476,50,0.06294760255234085,출석
8053,50,0.04227949153739435,질문
6634,50,0.06962511958425872,의원들
9416,50,0.016293907203836725,행사
3721,50,0.02855327945401669,받고
1020,50,0.023510147100060275,개최
828,50,0.024979727857375515,가운데
962,50,0.05998038811728691,강진
20,50,0.10559734822597687,09
2667,50,0.00937625157084542,대표
7818,50,0.022474605123306873,중구
144,50,0.048041581185988724,15
3545,50,0.10179570610360292,미래창조과학부
485,51,0.534071579068793,3분기
5396,51,0.48536779583184797,실적
7888,51,0.13537120931701904,증가
2621,51,0.14446258747758975,대비
5955,51,0.11972310770673011,연구
2800,51,0.2905881344523081,동기
6065,51,0.2560190431317155,영업이익
5080,51,0.677312913239213,순이익
2418,51,0.22254190425406994,누적
6285,51,0.3380091030584614,우리은행
7310,51,0.26300891817576266,전년
1002,51,0.09870154751600863,개선
903,51,0.13968458107910897,감소
7325,51,0.08297793564707219,전망
1938,51,0.06078304181361008,기록
7351,51,0.8736612707000195,전분기
264,51,0.3456953841500436,1조
6106,51,0.08238656593330691,예상
4156,51,0.5303549321880214,분기
7914,51,0.019237109724592312,지난
8846,51,0.32137588040245924,투자증권
1121,51,0.022270917242541682,것으로
6190,51,0.036928107340393354,올해
7109,51,0.18143093367550486,작년
6748,51,0.23724643403202944,이익
3247,51,0.08701639026779524,매출
2552,51,0.30274761627507474,당기순이익
6513,51,0.07160155732043384,유지
3394,51,0.28834082921383897,목표주가
6671,51,0.031985733588584,이라고
5243,51,0.03278895824014444,시장
7725,51,0.11970921628299332,주가
4512,51,0.05921901600536586,상승
9180,51,0.0926781962571482,하락
5083,51,0.7104676518370207,순익
552,51,0.1989331878091262,4분기
6568,51,0.08638872464774622,은행
1932,51,0.04230932866403375,기대
9745,51,0.560859571165111,흑자
8839,51,0.0441467171434969,투자
8507,51,0.8744039014946878,충당금
9032,51,0.09209887224353688,포인트
1940,51,0.44988466330380195,기록할
4089,51,0.0895537443937045,부문
402,51,0.3802418210421203,2분기
1635,51,0.19484833340662497,구조조정
1866,51,0.07914807641664114,금융
4170,51,0.05225528820382907,분석
3248,51,0.10339051828611694,매출액
3237,51,0.1262000075726097,매수
5521,52,0.4820419973555369,아시아경제
3962,52,0.32853291334340934,보는
6549,52,0.9577719596113461,윤동주
4797,52,0.16823181688113742,세계
1228,52,0.13861874385369904,경제
1985,52,0.025461706730990425,기자
3479,52,0.8413139513256199,문호
6865,52,0.21926621015627099,인턴기자
3424,52,0.018768994624832117,무단
